"ORIGINURI","ID","UUIDHISTORY","CODE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","SCOPENOTE"
"http://data.europa.eu/esco/isced-f/0099","key_18792","552c8e35-b608-4cf6-b43c-6267c0985a9f","","generic programmes and qualifications not elsewhere classified","generic programmes and qualifications not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/01","key_18793","c199e259-23e3-4fcf-8eb0-a6eca1fe136d","","education","education","",""
"http://data.europa.eu/esco/isced-f/011","key_18794","30423f38-0896-47e0-a787-23fab70d5a9a","","education","education","",""
"http://data.europa.eu/esco/isced-f/0110","key_18795","42578cbe-9b6a-4590-8bfe-9613eadeb1d4","","education not further defined","education not further defined","",""
"http://data.europa.eu/esco/isced-f/0111","key_18796","e554df27-ad72-4354-9b77-e32a0040cb94","","education science","education science","Education science is the study of the learning process and the theories, methods and techniques of imparting knowledge to others.
Programmes and qualifications with the following main content are classified here:
Curriculum studies
Didactics
Educational assessment, testing and measurement
Educational evaluation and research
Paedagogical sciences

=== Exclusions
Teacher training programmes which combine education science with the practice of teaching are excluded from this detailed field and included in one of the detailed fields for teacher training (0112-0114).",""
"http://data.europa.eu/esco/isced-f/0112","key_18797","9d6360b3-40f9-42a1-a923-12ff5316e981","","training for pre-school teachers","training for pre-school teachers","Training for pre-school teachers is the study of the theories, methods and practice of teaching very young children up to 7 years of age within formal school settings at pre-primary or early childhood educational development levels.
Programmes and qualifications with the following main content are classified here:
Early childhood teaching (within formal school settings)
Pre-primary teacher training

=== Exclusions
Training in caring for children outside formal school settings is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",""
"http://data.europa.eu/esco/isced-f/0113","key_18798","0d38c479-06b6-45a0-826f-30d1cc3de311","","teacher training without subject specialisation","teacher training without subject specialisation","Training for teachers without subject specialisation is the study of the theories, methods and practice of providing children between approximately 5 and 15 years of age with the fundamental skills in reading, writing and mathematics along with an elementary understanding of other subjects such as history, geography, social science etc. and laying the foundation for lifelong learning. Subject specialisation is stressed less than in detailed field 0114 'Teacher training with subject specialisation'. The study of teaching children with special needs is included in this detailed field, likewise the study of teaching adults fundamental reading and writing skills and teaching immigrants these types of skills in their home or first language.
Programmes and qualifications with the following main content are classified here:
Class teacher training
Indigenous teacher training
Primary teaching
Teacher training for children with special needs

=== Inclusions
The study of teaching adults basic literacy and numeracy skills is included here. Teacher's aide (teaching assistant) is also included here.

=== Exclusions
Teacher training with subject specialisation even if intended for the teaching of children in primary or lower secondary education is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.",""
"http://data.europa.eu/esco/isced-f/0114","key_18799","4d315ad1-9912-45bd-919f-34f235aa948a","","teacher training with subject specialisation","teacher training with subject specialisation","Teacher training with subject specialisation is the study of the theories, methods and practice of teaching a specific subject, mostly at secondary or higher levels of education. Programmes and qualifications included in this detailed field often comprise both studies as well as the subject/subjects that are going to be taught.
Programmes and qualifications with the following main content are classified here:
Teacher training - arts and crafts
Teacher training - commercial subjects
Teacher training - music
Teacher training - nursing
Teacher training - physical training
Teacher training - second languages
Teacher training - specific theoretical subjects, e.g. English, mathematics, history
Teacher training - technical subjects
Teacher training - vocational subjects
Training of driving instructors
Training of trainers

=== Inclusions
Teacher training courses for university teachers, instructors of work place and working life skills and in practical and artistic subjects are included here.

=== Exclusions
Training of sports trainers is excluded from this detailed field and included in detailed field 1014 'Sports'.",""
"http://data.europa.eu/esco/isced-f/0119","key_18800","aaf093a8-076c-4733-bd07-4612cd4a9650","","education not elsewhere classified","education not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/018","key_18801","ce6146c6-bf58-4d27-9e09-5e95a1e43491","","inter-disciplinary programmes and qualifications involving education","inter-disciplinary programmes and qualifications involving education","",""
"http://data.europa.eu/esco/isced-f/0188","key_18802","46e7c276-17b9-498f-97d0-5d9be8eca91d","","inter-disciplinary programmes and qualifications involving education","inter-disciplinary programmes and qualifications involving education","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to education are classified here.",""
"http://data.europa.eu/esco/isced-f/02","key_18803","7da81f7b-df57-4e60-ab3d-7c301f358a5c","","arts and humanities","arts and humanities","",""
"http://data.europa.eu/esco/isced-f/020","key_18804","0c69b1f1-76a4-4c1e-8767-56d0f76ea517","","arts and humanities not further defined","arts and humanities not further defined","",""
"http://data.europa.eu/esco/isced-f/0200","key_18805","2b2dc3d7-0ee7-424f-be3a-c3eb29772dc2","","arts and humanities not further defined","arts and humanities not further defined","",""
"http://data.europa.eu/esco/isced-f/021","key_18806","31e6c9ed-f550-4d47-874c-c5fd3b91e4d7","","arts","arts","",""
"http://data.europa.eu/esco/isced-f/0210","key_18807","5a1b7949-dc6e-43b4-b41c-0b8f6f941a40","","arts not further defined","arts not further defined","",""
"http://data.europa.eu/esco/isced-f/0211","key_18808","7e884e20-277f-45fc-95d5-d2eca51c1d1e","","audio-visual techniques and media production","audio-visual techniques and media production","Audio-visual techniques and media production is the study of techniques and skills to produce books or newspapers, radio or TV production, film or video production, recorded music production and graphic reproduction. It includes programmes and qualifications in methods of colour reproduction, photography and computer graphics. Study of combining pictures, words and decorations in the production of books, magazines, posters, adverts etc. is also included.
Programmes and qualifications with the following main content are classified here:
Animation
Bookbinding
Camera operating
Compositing (printing)
Computer game production
Computer type-setting
Film and video production
Graphic design
Graphic reproduction
Illustration
Interactive media design
Media techniques
Multimedia production
Photography
Pre-press operations
Print finishing and binding
Printing
Publishing design, lay-out
Radio and TV production
Recorded music production
Sound techniques
Type-setting

=== Inclusions
Desktop publishing and lay-out are included here.

=== Exclusions
Programmes and qualifications in the use of specific software applications for desktop publishing and website development are excluded from this detailed field and included in detailed field 0611 'Computer use'.
Study of journalism (wording and content of messages) is excluded from this detailed field and included in detailed field 0321 'Journalism and reporting'.",""
"http://data.europa.eu/esco/isced-f/0212","key_18809","d857b857-9842-4154-9f24-89555c7bfa8a","","fashion, interior and industrial design","fashion, interior and industrial design","Fashion, interior and industrial design is the study of creatively combining line, form and fabric in designing and constructing e.g. fashion garments, industrial products and interiors.
Programmes and qualifications with the following main content are classified here:
Costume design
Design of industrial products
Fashion design
Interior architecture
Interior design
Stage designing
Window dressing

=== Exclusions
Study of Building design is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Study of Industrial design is excluded from this detailed field if emphasis is given to technical subjects and not to artistic design, and included in the appropriate detailed field under 071 'Engineering and engineering trades'.
Publishing design and graphic design are excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.",""
"http://data.europa.eu/esco/isced-f/0213","key_18810","2c884be8-a1b6-450d-ae48-6d53d7b771e5","","fine arts","fine arts","Fine arts is the study of visual forms of creative expression, dealing with theory, history, techniques, performance and production in fine arts.
Programmes and qualifications with the following main content are classified here:
Art theory
Calligraphy
Etching
Fine art printmaking
History of art
Painting
Philosophy of art
Sculpture

=== Exclusions
Training in ceramics, pottery etc is excluded from this detailed field and included in detailed field 0214 'Handicrafts'.
Study of architecture is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Teacher training in arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.",""
"http://data.europa.eu/esco/isced-f/0214","key_18811","8c2fa6bc-5416-4910-b2de-62f7703c4902","","handicrafts","handicrafts","Handicrafts is the study of techniques and skills in a chosen craft, such as jewellery, pottery, weaving, woodcarving etc.
Programmes and qualifications with the following main content are classified here:
Ceramics
Crafts, folk arts and artisan
Decorative metal crafts
Indigenous crafts
Embroidery
Floristry (flower arranging)
Glass arts and craft
Goldsmithing
Jewellery
Making of musical instruments (not industrial)
Musical instruments (repairing and tuning)
Silversmithing
Stone carving (craft)
Weaving (craft)
Woodcarving

=== Exclusions
Study of industrial (large scaled mechanised) production of pottery, woven materials, embroidery etc. is excluded from this field and included in one of the detailed fields under broad field 07 'Engineering, manufacturing and construction'.",""
"http://data.europa.eu/esco/isced-f/0215","key_18812","38aec9c6-ebdf-4480-ba1a-b139c55bba83","","music and performing arts","music and performing arts","Music and performing arts is the study of the principles and techniques associated with performance involving music, speech, movement, mime, characterisation, improvisation and stage craft.
Programmes and qualifications with the following main content are classified here:
Acting and directing
Ballet
Choreography
Circus
Composition (music)
Conducting (music)
Creative and performance art
Dance
Drama
History of film and theatre
History of music
Music
Music conducting
Musicology
Theatre/Theatre sciences

=== Inclusions
Study of music and performing arts history and theory is included here.

=== Exclusions
Teacher training in music and other performing arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.
022 Humanities (except languages)",""
"http://data.europa.eu/esco/isced-f/0219","key_18813","6e79a8e5-49c1-4988-bbfc-0ca7c52e8f9b","","arts not elsewhere classified","arts not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/022","key_18814","e2012192-9859-4887-9e78-83d4d97338c7","","humanities (except languages)","humanities (except languages)","",""
"http://data.europa.eu/esco/isced-f/0220","key_18815","e7ad8850-8656-4288-a92e-4d1377d72767","","humanities (except languages) not further defined","humanities (except languages) not further defined","",""
"http://data.europa.eu/esco/isced-f/0221","key_18816","b51c8085-f1e2-4d2b-8641-88753cf136d9","","religion and theology","religion and theology","Religion and theology is the study of religious beliefs, concepts, symbols, expressions and texts of spirituality.
Programmes and qualifications with the following main content are classified here:
Religious history
Study of sacred books
Study of different religions
Theology

=== Inclusions
Included in this detailed field are programmes for children and young people, usually given in religious schools or seminars, in monasteries etc., aiming to develop an interest in the tenets of their religion and sufficient familiarity with its philosophy to assist in the propagation of their faith.

=== Exclusions
Basic programmes given in religious schools, seminars etc. containing religious instruction but not emphasising it or leading to a religious vocation, are excluded from this detailed field and included in 0011 'Basic programmes and qualifications'. Islamic sharia programmes and qualifications are excluded from this detailed field and included in detailed field 0421 'Law'.",""
"http://data.europa.eu/esco/isced-f/0222","key_18817","9ab7297c-bba2-44a1-8974-9c633294cc35","","history and archaeology","history and archaeology","History is the study of past events, especially the political, social and economic development of a country, a continent or the world. History of medicine is classified here, likewise the study of history of science and ideas. Archaeology is the study of ancient civilisations by scientific analysis of what is found in the ground.
Programmes and qualifications with the following main content are classified here:
Archaeology
Cultural history
Folklore studies
History
History of literature
History of medicine
History of science and ideas
History of technology

=== Inclusions
Restoration and preservation of artistic heritage are included here.

=== Exclusions
Study of literature combined with study of a specific language is excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.
Study of classical languages (Latin etc.) is excluded from this detailed field and included in detailed field 0231 'Language acquisition'.
Study of History of art is excluded from this detailed field and included in detailed field 0213 'Fine arts'.
Study of Music and performing arts history is excluded from this detailed field and included in detailed field 0215 'Music and performing arts'.
Study of Economic history/history of economics is excluded from this detailed field and included in detailed field 0311 'Economics'.",""
"http://data.europa.eu/esco/isced-f/0223","key_18818","77e3ceee-ca52-4ea7-85b7-1689c861c869","","philosophy and ethics","philosophy and ethics","Philosophy and ethics is the study of philosophy, ethics and related subjects dealing with the conception of life.
Programmes and qualifications with the following main content are classified here:
Ethics
Logic
Morals
Philosophy

=== Exclusions
Study of religion is excluded from this detailed field and included in detailed field 0221 'Religion'.
Study of Philosophy of arts is excluded from this detailed field and is included in detailed field 0213 'Fine arts'",""
"http://data.europa.eu/esco/isced-f/0228","key_18819","e9260520-28eb-4eeb-b2e1-eb86cf117fb9","","inter-disciplinary programmes and qualifications involving humanities","inter-disciplinary programmes and qualifications involving humanities","",""
"http://data.europa.eu/esco/isced-f/0229","key_18820","1446dd7c-f4b0-481c-bb7e-21babedbb552","","humanities (except languages) not elsewhere classified","humanities (except languages) not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/023","key_18821","4f4397fe-fad3-4958-92b9-82ca6683cd01","","languages","languages","",""
"http://data.europa.eu/esco/isced-f/0230","key_18822","0e231f56-904c-434f-a66e-0d6bdae947f8","","languages not further defined","languages not further defined","",""
"http://data.europa.eu/esco/isced-f/0231","key_18823","6bd6aa84-816f-45cc-a774-6d83aa68d1a6","","language acquisition","language acquisition","Language acquisition is the study of the structure and composition of languages taught as second or foreign languages (i.e. that are intended for non-native or non-fluent speakers of the language). It includes the study of related cultures, literature, linguistics and phonetics if related to the specific language being acquired and forms part of the same programme or qualification. Classical or dead languages are included here as it is assumed there are no native speakers of the language and hence the manner of teaching and the content of the curriculum are more similar to the teaching of foreign languages.
Programmes and qualifications with the following main content are classified here:
Classical languages
Exogenous languages
Foreign languages
Interpretation
Phonetics
Second languages, for example English as a second language
Sign language
Sign language interpreting
Translation

=== Inclusions:
Language and linguistics studies are included here if the linguistics are related to a specific language or languages being acquired and forming part of the same programme or qualification. Translation and interpretation are included here.

=== Exclusions:
The study of the mother tongue or first language (i.e. that are intended for native, fluent or competent speakers of the language), even if this language is not a national language of the country of study (e.g. programmes for immigrants learning their mother tongue) are excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.",""
"http://data.europa.eu/esco/isced-f/0232","key_18824","e782a820-8d6c-4301-9a5d-3b236a8e19dd","","literature and linguistics","literature and linguistics","Literature and linguistics is here defined as the study of language(s) intended for native, fluent or competent speakers of the language. It includes the study of related literature and linguistics and may or may not include the structure and composition of the language.
Programmes and qualifications with the following main content are classified here:
Creative writing
First language
Indigenous languages
Linguistics
Literature
'Mother tongue' languages
Native first languages

=== Inclusions
Languages taught as the first language ('mother tongue'), even if the language is not the national language of the country of study (e.g. programmes for immigrants in their home or first language) are included here. Local and regional languages are included here if they are first languages spoken by a significant minority in the country and are intended for at least competent speakers of the language.
Study of comparative literature is included here. Study of general linguistics (not related to the study of a particular language) is included here. Study of literature in general (not combined with study of a special language) is included here.

=== Exclusions
Language programmes are excluded from this detailed field if the language is taught as a foreign or a second language, and are then included in 0231 'Language acquisition'.
Programmes in literacy and numeracy are excluded from this detailed field and included in detailed field 0021 'Literacy and numeracy'.
Sign language programmes are excluded from this detailed field and included in detailed field 0231 'Language acquisition'.",""
"http://data.europa.eu/esco/isced-f/0239","key_18825","45d011f4-72d2-4f65-bf87-99947c282545","","languages not elsewhere classified","languages not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/028","key_18826","821390bc-fc54-45cc-a58b-62c99582027f","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities","",""
"http://data.europa.eu/esco/isced-f/0288","key_18827","9463f961-66c9-4abe-b066-aa88f7876ef4","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to arts and humanities are classified here.",""
"http://data.europa.eu/esco/isced-f/029","key_18828","670f6058-6710-4f17-ac49-72f6cf97e48f","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/0299","key_18829","cbaa7987-a665-462b-af4a-46793efc40a1","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/03","key_18830","c98f3d05-cbd1-4b0c-b860-6c07f58e4ed8","","social sciences, journalism and information","social sciences, journalism and information","",""
"http://data.europa.eu/esco/isced-f/030","key_18831","da0e8f7b-cef9-43cc-8c83-1f7fed03ef96","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined","",""
"http://data.europa.eu/esco/isced-f/0300","key_18832","93ca4c48-a38a-4ee2-9211-abfb98e42da1","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined","",""
"http://data.europa.eu/esco/isced-f/031","key_18833","3d604f14-7c02-454b-80db-3992ef5f0158","","social and behavioural sciences","social and behavioural sciences","",""
"http://data.europa.eu/esco/isced-f/0310","key_18834","da6fa8d9-bbd2-4c23-9e38-111466165cea","","social and behavioural sciences not further defined","social and behavioural sciences not further defined","",""
"http://data.europa.eu/esco/isced-f/0311","key_18835","9ad15ec0-f15a-45a8-9887-33fb5163dff6","","economics","economics","Economics is the study of economic policy, economic theory and economic decisionmaking.
Programmes and qualifications with the following main content are classified here:
Econometrics
Economic history
Economics
Political economics

=== Exclusions
Study of economics where emphasis is given to business studies is excluded from this detailed field and classified under 041 'Business and administration'. Study of home economics is excluded from this detailed field and included in the detailed field 1011 'Domestic services'.",""
"http://data.europa.eu/esco/isced-f/0312","key_18836","cfde38f6-57cc-46a1-9ed2-04b59f0519d0","","political sciences and civics","political sciences and civics","Political sciences and civics is the study of government and political principles or practice. The study of the rights and duties of the citizens are included here.
Programmes and qualifications with the following main content are classified here:
Civics
Human rights
International relations
Peace and conflict studies
Political history
Political science
Public policy studies

=== Exclusions
Study of political economics is excluded from this detailed field and included in the detailed field 0311 'Economics'.",""
"http://data.europa.eu/esco/isced-f/0313","key_18837","1bd87e37-0900-4609-bfe3-61515c1dc1e6","","psychology","psychology","Psychology is the study of the human mind and behaviour as a result of individual differences, experience and environment.
Programmes and qualifications with the following main content are classified here:
Cognitive science
Psychoanalysis
Psychology
Psychotherapy",""
"http://data.europa.eu/esco/isced-f/0314","key_18838","77a5d68d-edab-4139-9c25-9ed55af0144b","","sociology and cultural studies","sociology and cultural studies","Sociology and cultural studies is the study of human beings and the way they behave in groups and in relation to society. The study of ethnology and social anthropology are included here, likewise the study of human and social geography.
Programmes and qualifications with the following main content are classified here:
Criminology
Cultural geography
Cultural studies
Demography/population studies
Ethnology
Gender studies
Social anthropology
Sociology

=== Exclusions
Social welfare where emphasis is given to practical social work is excluded from this detailed field and included in detailed field 0923 'Social work and counselling'.
Physical geography is excluded from this detailed field and included in detailed field 0532 'Earth science'.",""
"http://data.europa.eu/esco/isced-f/0319","key_18839","f0ea1426-d904-4159-a7a4-f4337c8b45eb","","social and behavioural sciences not elsewhere classified","social and behavioural sciences not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/032","key_18840","30990485-0e6d-4f20-84a8-d3ff4a380552","","journalism and information","journalism and information","",""
"http://data.europa.eu/esco/isced-f/0320","key_18841","8f705a55-548c-4ecc-ac9a-6a6162d6fd69","","journalism and information not further defined","journalism and information not further defined","",""
"http://data.europa.eu/esco/isced-f/0321","key_18842","b8fdbbd1-ae12-46e9-b7ba-479656a6cf5b","","journalism and reporting","journalism and reporting","Journalism and reporting is the study of the theory and practices of journalism/reporting as part of the field of mass communication. Journalism and reporting is about the wording and content of messages. It comprises news reporting, writing commentaries and feature stories of public interest etc.
Programmes and qualifications with the following main content are classified here:
Broadcast journalism
Editing
Information (wording and content)
Journalism
Mass communication (wording and content)
News reporting

=== Exclusions
Study of techniques for mass communication (e.g. printing and radio/TV production) is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of lay-out and publishing design is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of public relations is excluded from this detailed field and included in detailed field 0414 'Marketing and advertising'.",""
"http://data.europa.eu/esco/isced-f/0322","key_18843","f367b4db-9cfa-4009-9ec1-b1b19546821f","","library, information and archival studies","library, information and archival studies","Library, information and archival studies is the study of the methods of selecting, acquiring, organizing and storing collections of information, and facilitating the use of information. Museum and library studies are included here.
Programmes and qualifications with the following main content are classified here:
Archival sciences
Curatorial studies
Documentation
Information science
Library studies
Museum documentation
Museum studies
Museology

=== Exclusions
Restoration and preservation of artistic heritage are excluded from this field and included in field 0222 'History and archaeology'.",""
"http://data.europa.eu/esco/isced-f/0329","key_18844","84bc16b0-48d0-45e5-b71b-2434f2590490","","journalism and information not elsewhere classified","journalism and information not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/038","key_18845","bf6ee184-6b0e-4f82-b863-0505d9db01bc","","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","",""
"http://data.europa.eu/esco/isced-f/0388","key_18846","7015ee3a-486a-4522-ad27-490afc3a8941","","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","inter-disciplinary programmes and qualifications involving social sciences, journalism and information","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to social sciences, journalism and information are classified here.",""
"http://data.europa.eu/esco/isced-f/039","key_18847","061b3a4b-347c-40c4-9c1c-f83d12ff583d","","social sciences, journalism and information not elsewhere classified","social sciences, journalism and information not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/0399","key_18848","c3258269-b26a-4107-83cf-661d62b8f65f","","social sciences, journalism and information not elsewhere classified","social sciences, journalism and information not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/04","key_18849","7b1286a7-c82c-4492-aaa6-6fc44f935371","","business, administration and law","business, administration and law","",""
"http://data.europa.eu/esco/isced-f/040","key_18850","b12b3a81-1f01-4337-8391-ac26f9133109","","business, administration and law not further defined","business, administration and law not further defined","",""
"http://data.europa.eu/esco/isced-f/0400","key_18851","53c7c5bb-5dd0-4fc0-8280-0b39111a1980","","business, administration and law not further defined","business, administration and law not further defined","",""
"http://data.europa.eu/esco/isced-f/041","key_18852","b51d554f-2422-400e-bbe2-2f3b3828d468","","business and administration","business and administration","",""
"http://data.europa.eu/esco/isced-f/0410","key_18853","fc568a46-3986-48d9-a36c-d67336c59456","","business and administration not further defined","business and administration not further defined","",""
"http://data.europa.eu/esco/isced-f/0411","key_18854","9fddedc8-f2eb-4254-8312-f4d38f2b8a56","","accounting and taxation","accounting and taxation","Accounting and taxation is the study of maintaining, auditing and recording financial transactions.
Programmes and qualifications with the following main content are classified here:
Accounting
Auditing
Bookkeeping
Tax accounting
Tax management

=== Exclusions
Study of tax laws is excluded from this detailed field and included in detailed field 0421 'Law'.",""
"http://data.europa.eu/esco/isced-f/0412","key_18855","7ba7d9a0-6c13-405b-a0ce-35a0af681da9","","finance, banking and insurance","finance, banking and insurance","Finance, banking and insurance is the study of planning, directing, organizing and controlling financial activities and services. It includes the control and monitoring of the financial resources of organizations, institutions and individuals, and the provision of financial services at the corporate and individual level.
Programmes and qualifications with the following main content are classified here:
Bank teller studies
Banking and finance
Finance theory
Insurance
Investment analysis
Investments and securities
Pension insurance
Social insurance
Stock-broking

=== Exclusions
Study of actuarial science is excluded from this detailed field and included in detailed field 0542 'Statistics'.",""
"http://data.europa.eu/esco/isced-f/0413","key_18856","ba9428d7-55cb-4f2d-946e-39c41e5a39e6","","management and administration","management and administration","Management and administration is the study of planning, directing and operating the functions and activities of organizations and institutions. Programmes in management also including administration, economics, finance etc. are included here if emphasis is given to management and administration.
Programmes and qualifications with the following main content are classified here:
Administration
Educational management
Employment management
Entrepreneurship
Health administration
Logistic management
Management science
Office management
Organizational theory and behaviour
Personnel administration
Personnel management
'Start your own business' courses
Supply change management
Training management

=== Inclusions:
Study of leadership in the context of management is included here.

=== Exclusions:
Training in leadership in the context of personal development is excluded from this detailed field and included in detailed field 0031 'Personal skills'.
Study of administration in the meaning of office work is excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",""
"http://data.europa.eu/esco/isced-f/0414","key_18857","167c0fd6-f270-433d-9ed0-5c8dbeaa32cc","","marketing and advertising","marketing and advertising","Marketing and advertising is the study of promoting the exchange processes of goods and services between organizations and/or individuals, and the study of consumer behaviour and requirements. It includes the study of the role of product development, pricing, distribution, promotion and sales in order to maximise business performance.
Programmes and qualifications with the following main content are classified here:
Advertising
Consumer behaviour
Market research
Marketing
Merchandising
Public relations",""
