"ORIGINURI","ID","UUIDHISTORY","CODE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","SCOPENOTE"
"http://data.europa.eu/esco/isced-f/0112","key_635","a2eaea52-119a-4c73-8c0c-26dca52fd35c
ee2afb7d-1cdf-495f-8c92-3b92095770b7
e90a231d-c518-4c66-bbab-d12cf006d12c
97f5a5d4-ba04-4fce-9a21-f4d5295782a8","","training for pre-school teachers","training for pre-school teachers","Training for pre-school teachers is the study of the theories, methods and practice of teaching very young children up to 7 years of age within formal school settings at pre-primary or early childhood educational development levels.
Programmes and qualifications with the following main content are classified here:
Early childhood teaching (within formal school settings)
Pre-primary teacher training

=== Exclusions
Training in caring for children outside formal school settings is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",""
"http://data.europa.eu/esco/isced-f/0113","key_636","73b0b574-8dbc-4c92-8b9f-09f952a17734
e2d3fe83-64a8-4f14-a748-8cc850ecc2d0
a7e3fa24-b61b-41c3-a863-a554c235b32e
b6a11a69-41de-4b3d-b2c2-0991c19ef4a2","","teacher training without subject specialisation","teacher training without subject specialisation","Training for teachers without subject specialisation is the study of the theories, methods and practice of providing children between approximately 5 and 15 years of age with the fundamental skills in reading, writing and mathematics along with an elementary understanding of other subjects such as history, geography, social science etc. and laying the foundation for lifelong learning. Subject specialisation is stressed less than in detailed field 0114 'Teacher training with subject specialisation'. The study of teaching children with special needs is included in this detailed field, likewise the study of teaching adults fundamental reading and writing skills and teaching immigrants these types of skills in their home or first language.
Programmes and qualifications with the following main content are classified here:
Class teacher training
Indigenous teacher training
Primary teaching
Teacher training for children with special needs

=== Inclusions
The study of teaching adults basic literacy and numeracy skills is included here. Teacher's aide (teaching assistant) is also included here.

=== Exclusions
Teacher training with subject specialisation even if intended for the teaching of children in primary or lower secondary education is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.",""
"http://data.europa.eu/esco/isced-f/0114","key_637","cd6c1d3d-bf6a-4d63-8541-d23d5de6b3fc
66fb578f-665f-4dae-9bfc-dc80f40bece5
2ddd0a00-3105-4a9b-8574-c72d3fb1fc04
df961861-53a1-4e89-b57d-b80ddc5fd5fe","","teacher training with subject specialisation","teacher training with subject specialisation","Teacher training with subject specialisation is the study of the theories, methods and practice of teaching a specific subject, mostly at secondary or higher levels of education. Programmes and qualifications included in this detailed field often comprise both studies as well as the subject/subjects that are going to be taught.
Programmes and qualifications with the following main content are classified here:
Teacher training - arts and crafts
Teacher training - commercial subjects
Teacher training - music
Teacher training - nursing
Teacher training - physical training
Teacher training - second languages
Teacher training - specific theoretical subjects, e.g. English, mathematics, history
Teacher training - technical subjects
Teacher training - vocational subjects
Training of driving instructors
Training of trainers

=== Inclusions
Teacher training courses for university teachers, instructors of work place and working life skills and in practical and artistic subjects are included here.

=== Exclusions
Training of sports trainers is excluded from this detailed field and included in detailed field 1014 'Sports'.",""
"http://data.europa.eu/esco/isced-f/0119","key_638","c91e5bef-748a-4e6e-89fe-45b8b5650cf4
d0e1891a-8fed-4d9c-8a96-9ea3896a7df6
4d63c0ea-4fd1-4f0e-915c-538828d92b92
61ec0849-50b6-4301-bdb4-c8b1603a6b57","","education not elsewhere classified","education not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/018","key_639","11a79b1f-3dfe-4de5-afb3-23482e4ffac8
ed537d2a-b707-4743-996a-35ad2a5393e6
18af4a71-e352-48ea-a836-201828ff9368
cd989d12-934f-453c-8118-94ebe065c990","","inter-disciplinary programmes and qualifications involving education","inter-disciplinary programmes and qualifications involving education","",""
"http://data.europa.eu/esco/isced-f/0188","key_640","406b20bf-470f-4920-8b2e-6eae895e18d5
7e2aeb14-3aea-41e8-9e30-8ccd184059ed
34d5ac1f-f5e2-4c5a-870b-c80153e5c4e3
4d5023ba-5dcf-483a-a82e-28c8df0d0b13","","inter-disciplinary programmes and qualifications involving education","inter-disciplinary programmes and qualifications involving education","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to education are classified here.",""
"http://data.europa.eu/esco/isced-f/02","key_641","e0cc67bd-50ca-4f8b-8ba0-0895fd3df015
c7d73a87-9059-4143-9cae-c168b03b8426
9f9c416c-8627-4a1b-a175-b3e669ba3a49
44c9e9f6-d706-4680-8cb1-97ba8da82f15","","arts and humanities","arts and humanities","",""
"http://data.europa.eu/esco/isced-f/020","key_642","803b9324-7547-4de8-91f5-3dcf0a6911a3
1ce3f93c-d3fb-42bb-bb0b-29d1322dd1c4
4055bbca-16a4-4626-b344-d7f4d11d6dfb
909df210-f5d6-4449-9b42-3b7b2da20b17","","arts and humanities not further defined","arts and humanities not further defined","",""
"http://data.europa.eu/esco/isced-f/0200","key_643","2bb7db86-e5d3-4530-86d9-37cdfbc1d13a
26c4d426-442e-4289-ae59-96805ead50f2
78c8979a-21f6-4c31-90b7-d755b1ce37a1
19cc51e9-7f57-40b9-8db4-c4c5bb151e4c","","arts and humanities not further defined","arts and humanities not further defined","",""
"http://data.europa.eu/esco/isced-f/021","key_644","340d1e53-09fb-4066-8e75-046d954e5a07
8089131d-7ad7-45dd-be7e-294da5429b2c
90e9d6c9-0726-4d0c-afa2-9325cba602c8
b4cd9f5d-fff2-4e6f-94cc-ce476445a2d4","","arts","arts","",""
"http://data.europa.eu/esco/isced-f/0210","key_645","43c199e3-6637-4f9c-84b4-5ade32a1d4e7
0d16ea75-c7a9-444c-8a78-cb5aeabf07b7
a57768ae-7d56-4ba7-b3ab-fcc76a1d3ef4
ce8e393b-d0f5-4f83-9d1d-9b46d522e952","","arts not further defined","arts not further defined","",""
"http://data.europa.eu/esco/isced-f/0211","key_646","9b0fac2d-a818-48b2-9ef9-15f27f193ed7
e3182686-4549-4289-9055-62834ad6e2b3
2c1909fd-241c-4e1b-b2de-57f9dcff97c1
69552437-2356-4fd8-bda0-3897961493a3","","audio-visual techniques and media production","audio-visual techniques and media production","Audio-visual techniques and media production is the study of techniques and skills to produce books or newspapers, radio or TV production, film or video production, recorded music production and graphic reproduction. It includes programmes and qualifications in methods of colour reproduction, photography and computer graphics. Study of combining pictures, words and decorations in the production of books, magazines, posters, adverts etc. is also included.
Programmes and qualifications with the following main content are classified here:
Animation
Bookbinding
Camera operating
Compositing (printing)
Computer game production
Computer type-setting
Film and video production
Graphic design
Graphic reproduction
Illustration
Interactive media design
Media techniques
Multimedia production
Photography
Pre-press operations
Print finishing and binding
Printing
Publishing design, lay-out
Radio and TV production
Recorded music production
Sound techniques
Type-setting

=== Inclusions
Desktop publishing and lay-out are included here.

=== Exclusions
Programmes and qualifications in the use of specific software applications for desktop publishing and website development are excluded from this detailed field and included in detailed field 0611 'Computer use'.
Study of journalism (wording and content of messages) is excluded from this detailed field and included in detailed field 0321 'Journalism and reporting'.",""
"http://data.europa.eu/esco/isced-f/0212","key_647","4e877310-def3-4b9a-905e-cb2a4b952e85
8e961363-d0f5-4fe4-b22b-e81379b77bb2
d8b98d1f-e839-4cf9-8eae-1818cc4e6a03
0bb7fb7f-2d37-440f-a0ea-e1ac88e0c356","","fashion, interior and industrial design","fashion, interior and industrial design","Fashion, interior and industrial design is the study of creatively combining line, form and fabric in designing and constructing e.g. fashion garments, industrial products and interiors.
Programmes and qualifications with the following main content are classified here:
Costume design
Design of industrial products
Fashion design
Interior architecture
Interior design
Stage designing
Window dressing

=== Exclusions
Study of Building design is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Study of Industrial design is excluded from this detailed field if emphasis is given to technical subjects and not to artistic design, and included in the appropriate detailed field under 071 'Engineering and engineering trades'.
Publishing design and graphic design are excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.",""
"http://data.europa.eu/esco/isced-f/0213","key_648","02bc75fa-1db3-403f-958e-c09d5af60cc4
a47719aa-c3f0-4006-9938-bf1b13043381
6010787f-b619-4d96-9252-aaa3f6eece6c
dcbc52f8-c7fd-4838-9d51-894175f3c18e","","fine arts","fine arts","Fine arts is the study of visual forms of creative expression, dealing with theory, history, techniques, performance and production in fine arts.
Programmes and qualifications with the following main content are classified here:
Art theory
Calligraphy
Etching
Fine art printmaking
History of art
Painting
Philosophy of art
Sculpture

=== Exclusions
Training in ceramics, pottery etc is excluded from this detailed field and included in detailed field 0214 'Handicrafts'.
Study of architecture is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.
Teacher training in arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.",""
"http://data.europa.eu/esco/isced-f/0214","key_649","717685cf-ff21-4f1c-bf2c-956296c9eeb7
14ec8239-9a7c-444a-83f4-956af472a26b
c8d1274e-a70d-4b43-bf23-74aa5a787dd8
9ba01d3b-55da-4221-a457-70e88f4074cc","","handicrafts","handicrafts","Handicrafts is the study of techniques and skills in a chosen craft, such as jewellery, pottery, weaving, woodcarving etc.
Programmes and qualifications with the following main content are classified here:
Ceramics
Crafts, folk arts and artisan
Decorative metal crafts
Indigenous crafts
Embroidery
Floristry (flower arranging)
Glass arts and craft
Goldsmithing
Jewellery
Making of musical instruments (not industrial)
Musical instruments (repairing and tuning)
Silversmithing
Stone carving (craft)
Weaving (craft)
Woodcarving

=== Exclusions
Study of industrial (large scaled mechanised) production of pottery, woven materials, embroidery etc. is excluded from this field and included in one of the detailed fields under broad field 07 'Engineering, manufacturing and construction'.",""
"http://data.europa.eu/esco/isced-f/0215","key_650","3d95a8ca-1355-4358-be4e-b6ff57e28e9e
ed29cf8a-9cca-4cbf-b5a7-f22bbd18d52a
300c4b7c-227a-4a22-80f7-d723aad2a1c9
02de8bef-52d3-4184-878c-84846273e6f1","","music and performing arts","music and performing arts","Music and performing arts is the study of the principles and techniques associated with performance involving music, speech, movement, mime, characterisation, improvisation and stage craft.
Programmes and qualifications with the following main content are classified here:
Acting and directing
Ballet
Choreography
Circus
Composition (music)
Conducting (music)
Creative and performance art
Dance
Drama
History of film and theatre
History of music
Music
Music conducting
Musicology
Theatre/Theatre sciences

=== Inclusions
Study of music and performing arts history and theory is included here.

=== Exclusions
Teacher training in music and other performing arts is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.
022 Humanities (except languages)",""
"http://data.europa.eu/esco/isced-f/0219","key_651","e5093351-9a0b-4e80-9094-22f539f30e23
d171199d-23e3-4676-af2b-ff4ca27d15a0
cacd565d-73e9-4f86-87f1-fbf4a0a1e856
f528f6e6-a500-4e5d-a701-0d64fd157e04","","arts not elsewhere classified","arts not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/022","key_652","9de1730b-4b50-40d4-92a7-23c9e4ddd002
616c09a3-37ee-4ee1-a86d-d05c787ec940
34b71411-2c3b-48ec-9260-ef73e30b04a6
69cad414-b2fe-40d5-a94b-059f973ef658","","humanities (except languages)","humanities (except languages)","",""
"http://data.europa.eu/esco/isced-f/0220","key_653","b64e254b-032d-4ebb-9cc8-e58ad9cf2393
7ba6d6c2-132b-4327-9952-bcc102bce16b
1d30d0d9-65d3-4696-b6e3-03732dffe18b
cfe8577d-89df-4897-b47d-0f32de638aea","","humanities (except languages) not further defined","humanities (except languages) not further defined","",""
"http://data.europa.eu/esco/isced-f/0221","key_654","a8f78cb0-3d4d-4409-9e61-f599928b8a06
1af0dcad-8eb2-410d-bf8a-c1f8a209020f
a8cc05ff-109e-4ba0-b290-a8db7e0aab2a
e8a01f5a-923a-4d7e-ba6e-c66a7d90a16f","","religion and theology","religion and theology","Religion and theology is the study of religious beliefs, concepts, symbols, expressions and texts of spirituality.
Programmes and qualifications with the following main content are classified here:
Religious history
Study of sacred books
Study of different religions
Theology

=== Inclusions
Included in this detailed field are programmes for children and young people, usually given in religious schools or seminars, in monasteries etc., aiming to develop an interest in the tenets of their religion and sufficient familiarity with its philosophy to assist in the propagation of their faith.

=== Exclusions
Basic programmes given in religious schools, seminars etc. containing religious instruction but not emphasising it or leading to a religious vocation, are excluded from this detailed field and included in 0011 'Basic programmes and qualifications'. Islamic sharia programmes and qualifications are excluded from this detailed field and included in detailed field 0421 'Law'.",""
"http://data.europa.eu/esco/isced-f/0222","key_655","db10b766-ffa8-467d-be26-ba05358dfd38
66aa5c4f-6774-4182-a044-d514273fb4da
bd669e7c-707c-468e-acf4-3689a4fe197c
61831eef-b8fd-4342-878d-5ba0abab4f03","","history and archaeology","history and archaeology","History is the study of past events, especially the political, social and economic development of a country, a continent or the world. History of medicine is classified here, likewise the study of history of science and ideas. Archaeology is the study of ancient civilisations by scientific analysis of what is found in the ground.
Programmes and qualifications with the following main content are classified here:
Archaeology
Cultural history
Folklore studies
History
History of literature
History of medicine
History of science and ideas
History of technology

=== Inclusions
Restoration and preservation of artistic heritage are included here.

=== Exclusions
Study of literature combined with study of a specific language is excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.
Study of classical languages (Latin etc.) is excluded from this detailed field and included in detailed field 0231 'Language acquisition'.
Study of History of art is excluded from this detailed field and included in detailed field 0213 'Fine arts'.
Study of Music and performing arts history is excluded from this detailed field and included in detailed field 0215 'Music and performing arts'.
Study of Economic history/history of economics is excluded from this detailed field and included in detailed field 0311 'Economics'.",""
"http://data.europa.eu/esco/isced-f/0223","key_656","fa187fc4-4f75-43e6-befb-3cac0219a541
22c70c18-22c5-4205-be97-f3655312ab25
360885a4-15ce-4f2f-8383-2f6025373240
97e701b3-e8b4-4329-9ac2-ed00a1b32c45","","philosophy and ethics","philosophy and ethics","Philosophy and ethics is the study of philosophy, ethics and related subjects dealing with the conception of life.
Programmes and qualifications with the following main content are classified here:
Ethics
Logic
Morals
Philosophy

=== Exclusions
Study of religion is excluded from this detailed field and included in detailed field 0221 'Religion'.
Study of Philosophy of arts is excluded from this detailed field and is included in detailed field 0213 'Fine arts'",""
"http://data.europa.eu/esco/isced-f/0228","key_657","db127280-daa3-4d9b-acd7-cac061518af6
f5f0c018-ee43-490f-aa10-5ebab27b9cc3
9bf6c652-f2e7-4e94-9c9f-77cc53329263
bedb5a1f-6531-4003-bfe4-fb9cac20f1cf","","inter-disciplinary programmes and qualifications involving humanities","inter-disciplinary programmes and qualifications involving humanities","",""
"http://data.europa.eu/esco/isced-f/0229","key_658","7b91c034-f5d1-40ea-a415-92657f7b29ad
417e1089-abfd-408b-9480-933d28cb1be6
a6f35b76-17a8-49cc-a441-690a8f998933
c126f890-d177-4f4c-a455-48af5a80235a","","humanities (except languages) not elsewhere classified","humanities (except languages) not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/023","key_659","c3b48765-4644-486b-a4f1-e9abc4b491db
020eb401-5e6e-4767-ac92-46dc596efb14
ab3a77e6-6a60-47a8-8903-89ecb73acb5f
6a9e256b-ba9d-4305-8c07-f35662c55529","","languages","languages","",""
"http://data.europa.eu/esco/isced-f/0230","key_660","f1360970-b69c-4a31-9535-a4085fbc1298
156cfb69-7141-44e8-bcb5-5110ac1f1f11
81fd1a42-8705-4ca3-9aa6-1bd7636308bc
148fb66b-3a5a-40a0-b16b-950abcec010b","","languages not further defined","languages not further defined","",""
"http://data.europa.eu/esco/isced-f/0231","key_661","bd077efa-6d22-426e-84bd-ec7534916126
08ba64f3-e851-496a-9690-061ec20caf2e
9cf11efe-71af-4f15-b006-0a6069f3b6cc
e9f612b0-a097-44d4-a585-c681df726179","","language acquisition","language acquisition","Language acquisition is the study of the structure and composition of languages taught as second or foreign languages (i.e. that are intended for non-native or non-fluent speakers of the language). It includes the study of related cultures, literature, linguistics and phonetics if related to the specific language being acquired and forms part of the same programme or qualification. Classical or dead languages are included here as it is assumed there are no native speakers of the language and hence the manner of teaching and the content of the curriculum are more similar to the teaching of foreign languages.
Programmes and qualifications with the following main content are classified here:
Classical languages
Exogenous languages
Foreign languages
Interpretation
Phonetics
Second languages, for example English as a second language
Sign language
Sign language interpreting
Translation

=== Inclusions:
Language and linguistics studies are included here if the linguistics are related to a specific language or languages being acquired and forming part of the same programme or qualification. Translation and interpretation are included here.

=== Exclusions:
The study of the mother tongue or first language (i.e. that are intended for native, fluent or competent speakers of the language), even if this language is not a national language of the country of study (e.g. programmes for immigrants learning their mother tongue) are excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.",""
"http://data.europa.eu/esco/isced-f/0232","key_662","2ba1f7a1-53ee-4b04-9e27-ce5b7585584e
50e1d56b-65d0-4b51-84ca-3d2cc72f8a02
d49935bf-aef1-4660-9808-e22f6f2514fc
d0cd89f5-76f9-46fa-9d05-d0a50e68d544","","literature and linguistics","literature and linguistics","Literature and linguistics is here defined as the study of language(s) intended for native, fluent or competent speakers of the language. It includes the study of related literature and linguistics and may or may not include the structure and composition of the language.
Programmes and qualifications with the following main content are classified here:
Creative writing
First language
Indigenous languages
Linguistics
Literature
'Mother tongue' languages
Native first languages

=== Inclusions
Languages taught as the first language ('mother tongue'), even if the language is not the national language of the country of study (e.g. programmes for immigrants in their home or first language) are included here. Local and regional languages are included here if they are first languages spoken by a significant minority in the country and are intended for at least competent speakers of the language.
Study of comparative literature is included here. Study of general linguistics (not related to the study of a particular language) is included here. Study of literature in general (not combined with study of a special language) is included here.

=== Exclusions
Language programmes are excluded from this detailed field if the language is taught as a foreign or a second language, and are then included in 0231 'Language acquisition'.
Programmes in literacy and numeracy are excluded from this detailed field and included in detailed field 0021 'Literacy and numeracy'.
Sign language programmes are excluded from this detailed field and included in detailed field 0231 'Language acquisition'.",""
"http://data.europa.eu/esco/isced-f/0239","key_663","90594ae3-d227-48d2-8e1d-9fe46f575063
ae4b2c05-3b53-48ad-9cd6-d97e3ad90728
76f24c4e-b55d-48e9-822f-c50a5347685e
73ab4ef4-53eb-499f-8646-f763260cfdab","","languages not elsewhere classified","languages not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/028","key_664","3cf7fa60-9b9e-4ae8-9591-00490add1f09
cef30f01-f672-4348-af93-57096f3af630
72bfa57f-da33-42b7-ab74-bb315b1a6473
3ac0dafa-2aa3-41b6-9575-d08759b85e37","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities","",""
"http://data.europa.eu/esco/isced-f/0288","key_665","e46d8d9b-1b7d-4b4e-97d3-fbeb017eda54
1b871a7e-7459-49c9-b6d6-f9ecdc8fbf78
d179cd55-e605-4c86-ad0d-59a7e2959e10
0d8c45c9-230a-4ee4-9bc4-db090e5f221d","","inter-disciplinary programmes and qualifications involving arts and humanities","inter-disciplinary programmes and qualifications involving arts and humanities","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to arts and humanities are classified here.",""
"http://data.europa.eu/esco/isced-f/029","key_666","680914c3-f26f-42cd-8205-b1f94d6a8f26
017052b8-ccd4-4385-a596-d3e8eb7ab673
c16a0870-8601-42e5-b25d-5a7d0e40192b
8d8a94a6-4f75-4aff-98a7-8a7da0e59145","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/0299","key_667","4b0b6eec-6f2c-4869-9efb-416ce8ebda10
5c871327-624e-4f77-841f-30fde4dfeeca
fabc08ce-cef8-4eae-bc3f-d7617aa3f2aa
d9050d04-ff8c-44b8-b100-87b9074a7c3e","","arts and humanities not elsewhere classified","arts and humanities not elsewhere classified","",""
"http://data.europa.eu/esco/isced-f/03","key_668","2772463c-6e6d-4409-8387-7fdf24899bde
2880486f-dc59-46fb-a341-4a3b3d717ca1
208db8d0-b8dc-4bc3-b76b-ff7cc0136523
b64743ba-56a8-4005-82d4-c7e001154c84","","social sciences, journalism and information","social sciences, journalism and information","",""
"http://data.europa.eu/esco/isced-f/030","key_669","ef101880-8491-4c89-a1cb-8b60e733da90
e2ac2cb9-7a8e-4681-b88c-deabbfd53dcc
567f166e-ff93-443e-b6a0-56a37c35a964
4c7704e7-b754-403b-896e-1919901f557f","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined","",""
"http://data.europa.eu/esco/isced-f/0300","key_670","7621b7e5-b8dd-4ec6-8e0b-0838fb306a61
c6eb40a0-6ce2-4c02-a7a3-ee159759ed3e
8dbb2c61-0ea4-444c-95de-a4b5eee3eda0
82246bb8-2d5d-4231-819d-65a013523858","","social sciences, journalism and information not further defined","social sciences, journalism and information not further defined","",""
"http://data.europa.eu/esco/isced-f/031","key_671","65b7915a-9fc9-4864-b265-86c2d9f5b1c5
15a48195-f7ed-46c4-823c-08406106a8fa
ef5c7184-04d5-44db-9866-d030aeca6fbd
acb4a9e2-3a9c-4856-aaa7-68d38c32d7a4","","social and behavioural sciences","social and behavioural sciences","",""
